,time,open,high,low,close,tick_volume,spread,real_volume,data,M9,M20,M200,ADX
191,1636951800,1.14569,1.14572,1.14567,1.14572,11,6,0,2021-11-15 04:50:00,1.1457555555555567,1.1458734999999995,,21.849134340545987
192,1636951860,1.14569,1.14572,1.14567,1.14571,8,6,0,2021-11-15 04:51:00,1.1457433333333344,1.1458659999999996,,22.84891534966194
193,1636951920,1.14572,1.14573,1.14572,1.14573,6,5,0,2021-11-15 04:52:00,1.1457366666666677,1.1458539999999997,,23.502253255677424
194,1636951980,1.14572,1.14572,1.14567,1.14571,10,7,0,2021-11-15 04:53:00,1.1457277777777788,1.1458434999999998,,24.752112154296583
195,1636952040,1.14569,1.14572,1.14569,1.14572,3,7,0,2021-11-15 04:54:00,1.1457222222222232,1.1458294999999998,,25.91269541730009
196,1636952100,1.14573,1.14573,1.14572,1.14572,10,5,0,2021-11-15 04:55:00,1.145717777777779,1.1458125,,26.69026840728613
197,1636952160,1.14572,1.14573,1.14572,1.14573,4,5,0,2021-11-15 04:56:00,1.14571888888889,1.1457964999999999,,27.41230046941602
198,1636952220,1.14572,1.14573,1.14572,1.14573,4,6,0,2021-11-15 04:57:00,1.145717777777779,1.145785,,28.08275881282235
199,1636952280,1.14574,1.14574,1.14572,1.14572,8,5,0,2021-11-15 04:58:00,1.1457211111111123,1.1457715,1.14538755,28.354713517555787
200,1636952340,1.14572,1.14577,1.14572,1.14577,8,5,0,2021-11-15 04:59:00,1.145726666666668,1.1457615,1.1453947,27.628587608206825
201,1636952400,1.14577,1.14577,1.14572,1.14573,8,5,0,2021-11-15 05:00:00,1.1457288888888904,1.1457505000000001,1.1454011499999999,26.95432783523993
202,1636952460,1.14572,1.1458,1.14572,1.14579,9,5,0,2021-11-15 05:01:00,1.1457355555555568,1.1457430000000002,1.1454076,25.420493371633267
203,1636952520,1.14581,1.1458599999999999,1.14581,1.14585,12,5,0,2021-11-15 05:02:00,1.1457511111111125,1.1457445000000002,1.14541415,24.63005099176371
204,1636952580,1.1458599999999999,1.14587,1.14585,1.1458599999999999,11,5,0,2021-11-15 05:03:00,1.145766666666668,1.145748,1.1454207499999998,24.095803281029642
205,1636952640,1.1458599999999999,1.1458599999999999,1.14577,1.14577,13,5,0,2021-11-15 05:04:00,1.1457722222222235,1.1457469999999998,1.1454268999999997,22.98667913018949
206,1636952700,1.14577,1.14577,1.1457600000000001,1.1457600000000001,2,7,0,2021-11-15 05:05:00,1.1457755555555569,1.1457465,1.1454333499999998,22.144242891943854
207,1636952760,1.1457600000000001,1.1458,1.1457600000000001,1.14579,8,6,0,2021-11-15 05:06:00,1.1457822222222236,1.145748,1.1454397999999997,20.6879377266888
208,1636952820,1.1458,1.1458,1.14577,1.14577,6,5,0,2021-11-15 05:07:00,1.1457877777777792,1.1457505,1.1454455499999998,19.335654358951967
209,1636952880,1.14578,1.14579,1.1457600000000001,1.1457600000000001,12,5,0,2021-11-15 05:08:00,1.145786666666668,1.1457514999999998,1.1454511499999998,18.302881214142932
210,1636952940,1.1457600000000001,1.14579,1.14575,1.14575,8,5,0,2021-11-15 05:09:00,1.14578888888889,1.1457545,1.1454569499999996,17.568628937613862
211,1636953000,1.1457600000000001,1.14577,1.14571,1.14571,8,6,0,2021-11-15 05:10:00,1.1457800000000011,1.145754,1.1454626999999997,17.706203194021278
212,1636953060,1.14573,1.1457600000000001,1.14572,1.14574,8,5,0,2021-11-15 05:11:00,1.145767777777779,1.1457555,1.1454686999999995,17.833950717828163
213,1636953120,1.14574,1.1457600000000001,1.14569,1.1457,10,6,0,2021-11-15 05:12:00,1.1457500000000014,1.145754,1.1454746999999996,18.515346753385646
214,1636953180,1.14569,1.14572,1.14569,1.14569,9,5,0,2021-11-15 05:13:00,1.1457411111111124,1.1457529999999998,1.1454802999999998,19.148071643546167
215,1636953240,1.1457,1.1457,1.14569,1.14569,2,8,0,2021-11-15 05:14:00,1.1457333333333346,1.1457514999999998,1.1454863999999996,19.735601898695222
216,1636953300,1.1457,1.1457,1.14566,1.14567,10,5,0,2021-11-15 05:15:00,1.1457200000000012,1.1457489999999997,1.1454923999999995,20.846199935676434
217,1636953360,1.14569,1.1457,1.14567,1.1457,7,5,0,2021-11-15 05:16:00,1.1457122222222234,1.1457474999999997,1.1454983999999997,21.877469541444704
218,1636953420,1.14569,1.1457,1.14566,1.14566,6,6,0,2021-11-15 05:17:00,1.1457011111111122,1.1457439999999997,1.1455040999999995,23.021855664989037
219,1636953480,1.14566,1.14568,1.14566,1.14566,7,5,0,2021-11-15 05:18:00,1.145691111111112,1.1457409999999997,1.1455096999999994,24.084499922565918
220,1636953540,1.14566,1.14569,1.14558,1.14562,12,5,0,2021-11-15 05:19:00,1.145681111111112,1.1457334999999997,1.1455150999999995,26.28074283063247
221,1636953600,1.14562,1.14569,1.14562,1.14568,14,6,0,2021-11-15 05:20:00,1.1456744444444455,1.1457309999999996,1.1455206499999995,28.320111245265696
222,1636953660,1.14568,1.14568,1.14567,1.14567,6,5,0,2021-11-15 05:21:00,1.1456711111111122,1.1457249999999994,1.1455266499999994,30.21381048742512
223,1636953720,1.14566,1.14568,1.14562,1.14562,15,5,0,2021-11-15 05:22:00,1.1456633333333341,1.1457134999999996,1.1455323999999996,32.53844128978094
224,1636953780,1.14562,1.14568,1.14562,1.14565,7,5,0,2021-11-15 05:23:00,1.1456588888888897,1.1457029999999997,1.1455384499999994,34.69702703482563
225,1636953840,1.14566,1.1457,1.14566,1.1457,7,5,0,2021-11-15 05:24:00,1.145662222222223,1.1456994999999996,1.1455447499999993,35.82620902551123
226,1636953900,1.1457,1.1457,1.14568,1.14568,7,5,0,2021-11-15 05:25:00,1.1456600000000008,1.1456954999999998,1.1455510499999995,36.87473515971929
227,1636953960,1.14568,1.14578,1.14563,1.14577,20,5,0,2021-11-15 05:26:00,1.145672222222223,1.1456944999999996,1.1455580499999993,35.06568275949668
228,1636954020,1.14577,1.14582,1.14577,1.14581,12,5,0,2021-11-15 05:27:00,1.14568888888889,1.1456964999999997,1.1455656499999993,32.710809167197375
229,1636954080,1.14581,1.14583,1.14581,1.14582,6,5,0,2021-11-15 05:28:00,1.1457111111111122,1.1456994999999996,1.1455731499999993,30.747109617046895
230,1636954140,1.14582,1.14585,1.14581,1.14581,8,5,0,2021-11-15 05:29:00,1.1457255555555566,1.1457024999999998,1.1455808499999993,29.358725848261066
231,1636954200,1.14581,1.14587,1.14581,1.14581,12,5,0,2021-11-15 05:30:00,1.1457411111111122,1.1457074999999999,1.1455882499999994,28.479545970668998
232,1636954260,1.14581,1.14583,1.14581,1.14582,4,5,0,2021-11-15 05:31:00,1.1457633333333344,1.1457114999999998,1.1455958499999994,27.663164655762078
233,1636954320,1.14583,1.14584,1.14573,1.1457600000000001,17,6,0,2021-11-15 05:32:00,1.1457755555555567,1.1457144999999997,1.1456031499999995,26.400049148836274
234,1636954380,1.1457600000000001,1.14578,1.14575,1.14578,5,7,0,2021-11-15 05:33:00,1.1457844444444456,1.1457189999999995,1.1456106999999995,25.227156178119458
235,1636954440,1.14579,1.14579,1.14577,1.14578,5,5,0,2021-11-15 05:34:00,1.1457955555555566,1.1457234999999995,1.1456180999999994,23.88357379602724
236,1636954500,1.14577,1.14578,1.14574,1.14578,14,5,0,2021-11-15 05:35:00,1.1457966666666677,1.1457289999999996,1.1456251999999996,23.269243551983696
237,1636954560,1.14577,1.14579,1.1457600000000001,1.14578,7,5,0,2021-11-15 05:36:00,1.1457933333333343,1.1457329999999994,1.1456321499999995,22.4279592579049
238,1636954620,1.14577,1.14577,1.1457600000000001,1.14577,7,7,0,2021-11-15 05:37:00,1.1457877777777787,1.1457384999999993,1.1456397999999997,21.646766699117446
239,1636954680,1.14578,1.14583,1.14577,1.14583,17,6,0,2021-11-15 05:38:00,1.1457900000000008,1.1457469999999994,1.1456476499999995,20.762948531774743
240,1636954740,1.14583,1.14587,1.14579,1.14581,16,6,0,2021-11-15 05:39:00,1.1457900000000008,1.1457564999999994,1.1456555999999996,20.70658741702479
241,1636954800,1.14581,1.1458599999999999,1.14581,1.1458599999999999,7,7,0,2021-11-15 05:40:00,1.1457944444444452,1.1457654999999993,1.1456635999999996,20.654252096185548
242,1636954860,1.1458599999999999,1.1458599999999999,1.14584,1.1458599999999999,4,7,0,2021-11-15 05:41:00,1.1458055555555562,1.1457749999999993,1.1456714499999996,20.605655012549107
243,1636954920,1.1458599999999999,1.1458599999999999,1.1458599999999999,1.1458599999999999,1,9,0,2021-11-15 05:42:00,1.1458144444444451,1.1457869999999992,1.1456783999999995,20.560529149172414
244,1636954980,1.1458599999999999,1.14587,1.1458599999999999,1.1458599999999999,3,7,0,2021-11-15 05:43:00,1.145823333333334,1.1457974999999991,1.1456852499999994,20.73668023759291
245,1636955040,1.1458599999999999,1.1458599999999999,1.1457600000000001,1.1457600000000001,7,6,0,2021-11-15 05:44:00,1.145821111111112,1.1458004999999991,1.1456915999999995,20.16958570131259
246,1636955100,1.14577,1.14577,1.14571,1.14571,6,5,0,2021-11-15 05:45:00,1.145813333333334,1.1458019999999993,1.1456975499999995,20.487255876886373
247,1636955160,1.14569,1.14569,1.14565,1.14565,7,6,0,2021-11-15 05:46:00,1.1458000000000006,1.1457959999999994,1.1457030499999994,21.584813539251364
248,1636955220,1.14567,1.14569,1.14565,1.14567,16,5,0,2021-11-15 05:47:00,1.145782222222223,1.1457889999999993,1.1457084999999996,22.60397422573314
249,1636955280,1.14569,1.14569,1.14566,1.14567,10,5,0,2021-11-15 05:48:00,1.1457666666666673,1.1457814999999991,1.1457138499999995,23.550337720323363
250,1636955340,1.14568,1.14573,1.14568,1.14573,12,6,0,2021-11-15 05:49:00,1.145752222222223,1.145777499999999,1.1457194999999993,23.357738902767647
251,1636955400,1.14574,1.14575,1.14567,1.14567,17,5,0,2021-11-15 05:50:00,1.145731111111112,1.145770499999999,1.1457238499999993,22.694498254482237
252,1636955460,1.14567,1.14572,1.14566,1.14572,13,6,0,2021-11-15 05:51:00,1.1457155555555565,1.145765499999999,1.1457280999999995,22.258644103753035
253,1636955520,1.14574,1.14574,1.14569,1.14569,9,5,0,2021-11-15 05:52:00,1.1456966666666677,1.145761999999999,1.1457320999999994,21.35909731552825
254,1636955580,1.14569,1.14572,1.14567,1.14567,9,5,0,2021-11-15 05:53:00,1.1456866666666674,1.1457564999999992,1.1457356999999995,20.91185172246205
255,1636955640,1.14567,1.14569,1.14564,1.14567,15,5,0,2021-11-15 05:54:00,1.1456822222222232,1.1457509999999993,1.1457393999999994,21.03353413123107
256,1636955700,1.14567,1.14571,1.14562,1.14569,12,5,0,2021-11-15 05:55:00,1.1456866666666676,1.1457464999999991,1.1457426999999996,21.146524939373734
257,1636955760,1.14568,1.14568,1.14561,1.14561,7,5,0,2021-11-15 05:56:00,1.145680000000001,1.1457379999999993,1.1457452499999996,21.434391919623895
258,1636955820,1.14561,1.14561,1.1455899999999999,1.14561,3,7,0,2021-11-15 05:57:00,1.145673333333334,1.1457299999999995,1.1457465499999995,22.05734169329065
259,1636955880,1.14562,1.14562,1.1455899999999999,1.1455899999999999,8,8,0,2021-11-15 05:58:00,1.1456577777777786,1.1457179999999993,1.1457477499999995,22.314200917614865
260,1636955940,1.1456,1.14562,1.14552,1.14552,12,7,0,2021-11-15 05:59:00,1.1456411111111118,1.1457034999999993,1.1457488499999995,23.651095290598033
261,1636956000,1.14553,1.14556,1.14551,1.14556,9,6,0,2021-11-15 06:00:00,1.1456233333333339,1.1456884999999994,1.1457500499999995,25.022394627314174
262,1636956060,1.14555,1.14562,1.14555,1.14562,15,5,0,2021-11-15 06:01:00,1.1456155555555563,1.1456764999999995,1.1457515499999995,24.60034358346195
263,1636956120,1.1455899999999999,1.1456,1.14556,1.14556,12,5,0,2021-11-15 06:02:00,1.1456033333333342,1.1456614999999997,1.1457525999999993,24.208439042742025
264,1636956180,1.14556,1.14557,1.14554,1.14557,8,6,0,2021-11-15 06:03:00,1.145592222222223,1.1456469999999996,1.1457537499999995,24.19325016656867
265,1636956240,1.14556,1.14558,1.14556,1.14556,7,5,0,2021-11-15 06:04:00,1.1455777777777785,1.1456369999999996,1.1457548499999992,23.90035676851765
266,1636956300,1.14558,1.14562,1.14558,1.14558,17,5,0,2021-11-15 06:05:00,1.1455744444444453,1.1456304999999996,1.1457560499999992,22.60413067231101
267,1636956360,1.1455899999999999,1.14561,1.14558,1.14561,4,6,0,2021-11-15 06:06:00,1.1455744444444453,1.1456284999999995,1.1457564499999993,21.40049215440484
268,1636956420,1.14561,1.14566,1.14561,1.14562,11,5,0,2021-11-15 06:07:00,1.1455777777777787,1.1456259999999996,1.1457572999999992,20.575567413260078
269,1636956480,1.14564,1.14568,1.14562,1.14566,15,5,0,2021-11-15 06:08:00,1.1455933333333344,1.1456254999999997,1.1457582999999993,20.194400797984855
270,1636956540,1.14567,1.1457,1.14566,1.1457,5,7,0,2021-11-15 06:09:00,1.1456088888888898,1.1456239999999998,1.1457593999999993,20.206566017129937
271,1636956600,1.14569,1.1457,1.14566,1.14566,15,5,0,2021-11-15 06:10:00,1.1456133333333343,1.1456234999999997,1.1457604499999992,20.21786229205037
272,1636956660,1.14566,1.14568,1.14565,1.14566,6,5,0,2021-11-15 06:11:00,1.1456244444444452,1.1456204999999997,1.1457608999999993,19.937090700106094
273,1636956720,1.14566,1.14566,1.14561,1.14562,7,6,0,2021-11-15 06:12:00,1.145630000000001,1.1456169999999997,1.1457611999999993,18.61858368906918
274,1636956780,1.14562,1.14563,1.1455899999999999,1.14562,11,5,0,2021-11-15 06:13:00,1.1456366666666677,1.1456144999999998,1.1457604999999993,17.648261554291565
275,1636956840,1.14561,1.14561,1.14558,1.14561,5,7,0,2021-11-15 06:14:00,1.145640000000001,1.1456114999999998,1.1457595999999994,16.973810699068125
276,1636956900,1.14561,1.14563,1.14558,1.14558,7,5,0,2021-11-15 06:15:00,1.1456366666666677,1.145606,1.1457582499999994,15.828835003744059
277,1636956960,1.1455899999999999,1.14561,1.14558,1.1455899999999999,7,5,0,2021-11-15 06:16:00,1.1456333333333344,1.1456049999999998,1.1457567499999994,14.765643286657427
278,1636957020,1.14561,1.14563,1.14558,1.14562,9,6,0,2021-11-15 06:17:00,1.14562888888889,1.1456054999999998,1.1457554499999993,14.164187063866605
279,1636957080,1.14565,1.14568,1.14562,1.14563,10,5,0,2021-11-15 06:18:00,1.1456211111111123,1.1456075,1.1457538499999993,14.694575116128911
280,1636957140,1.14562,1.14565,1.1455899999999999,1.14561,9,5,0,2021-11-15 06:19:00,1.1456155555555567,1.1456119999999999,1.1457521999999996,14.360559792976966
281,1636957200,1.14562,1.14562,1.14557,1.14557,8,5,0,2021-11-15 06:20:00,1.1456055555555567,1.1456125,1.1457482499999996,13.547815509208858
282,1636957260,1.14558,1.1455899999999999,1.14556,1.14556,4,5,0,2021-11-15 06:21:00,1.14559888888889,1.1456094999999997,1.1457458999999994,12.611987440710278
283,1636957320,1.1455899999999999,1.1455899999999999,1.14552,1.14552,8,5,0,2021-11-15 06:22:00,1.1455877777777785,1.1456075,1.1457431999999994,12.634867861956966
284,1636957380,1.14553,1.1456,1.14552,1.14557,18,5,0,2021-11-15 06:23:00,1.145583333333334,1.1456075,1.1457407999999993,12.392625913410143
285,1636957440,1.14557,1.14557,1.14556,1.14556,4,7,0,2021-11-15 06:24:00,1.1455811111111118,1.1456075,1.1457387999999993,12.167686961188092
286,1636957500,1.14556,1.14556,1.14552,1.14552,8,5,0,2021-11-15 06:25:00,1.145573333333334,1.1456045,1.1457369499999992,12.811864992992296
287,1636957560,1.14554,1.14558,1.14552,1.14555,11,6,0,2021-11-15 06:26:00,1.1455655555555562,1.1456015,1.1457358999999994,12.837269701079306
288,1636957620,1.14555,1.14556,1.14554,1.14554,3,6,0,2021-11-15 06:27:00,1.145555555555556,1.1455974999999998,1.1457348499999995,12.8608597871601
289,1636957680,1.14555,1.14557,1.14554,1.14554,9,6,0,2021-11-15 06:28:00,1.1455477777777785,1.1455914999999999,1.1457343499999997,12.584068949540864
290,1636957740,1.14552,1.14562,1.14552,1.14562,13,6,0,2021-11-15 06:29:00,1.145553333333334,1.1455875,1.1457344999999997,12.335248105156827
291,1636957800,1.14564,1.14569,1.14561,1.14566,20,6,0,2021-11-15 06:30:00,1.145564444444445,1.1455875,1.1457339499999997,13.403610680109862
292,1636957860,1.14567,1.14573,1.14566,1.1457,23,5,0,2021-11-15 06:31:00,1.1455844444444452,1.1455895,1.1457339999999996,14.965132607432064
293,1636957920,1.14571,1.14572,1.14567,1.14567,10,6,0,2021-11-15 06:32:00,1.1455955555555564,1.145592,1.1457339999999996,16.415117254231255
294,1636957980,1.14568,1.14569,1.14567,1.14568,4,5,0,2021-11-15 06:33:00,1.1456088888888898,1.1455949999999997,1.1457339499999997,17.761531569116215
295,1636958040,1.14568,1.14568,1.14552,1.14552,15,5,0,2021-11-15 06:34:00,1.1456088888888898,1.1455904999999997,1.1457327499999996,17.252295252388155
296,1636958100,1.14552,1.1455899999999999,1.14552,1.14558,14,5,0,2021-11-15 06:35:00,1.1456122222222231,1.1455904999999997,1.1457315999999995,16.779432958283525
297,1636958160,1.14557,1.14558,1.14557,1.14557,7,6,0,2021-11-15 06:36:00,1.1456155555555563,1.1455894999999998,1.1457302499999995,16.340346542329225
298,1636958220,1.14558,1.14562,1.14556,1.14558,12,6,0,2021-11-15 06:37:00,1.1456200000000007,1.1455874999999998,1.1457295499999995,15.216108949416745
299,1636958280,1.14557,1.1455899999999999,1.14552,1.14555,9,5,0,2021-11-15 06:38:00,1.1456122222222231,1.1455834999999996,1.1457289999999996,14.794610377532845
300,1636958340,1.14554,1.14557,1.1455,1.14556,21,5,0,2021-11-15 06:39:00,1.145601111111112,1.1455809999999995,1.1457289499999994,14.729688325530867
301,1636958400,1.14556,1.14558,1.14556,1.14557,10,5,0,2021-11-15 06:40:00,1.1455866666666674,1.1455809999999995,1.1457291999999994,14.45447085744857
302,1636958460,1.14557,1.14557,1.1454900000000001,1.14551,16,5,0,2021-11-15 06:41:00,1.1455688888888895,1.1455784999999996,1.1457284999999995,15.256273198981413
303,1636958520,1.14552,1.14555,1.14552,1.14552,8,5,0,2021-11-15 06:42:00,1.1455511111111116,1.1455784999999996,1.1457280499999996,16.00080394469048
304,1636958580,1.14552,1.14568,1.14552,1.14568,25,5,0,2021-11-15 06:43:00,1.1455688888888895,1.1455839999999997,1.1457282499999994,15.38896311013048
305,1636958640,1.14568,1.14568,1.14564,1.14567,14,5,0,2021-11-15 06:44:00,1.1455788888888894,1.1455894999999996,1.1457281499999994,14.820825192324765
306,1636958700,1.14568,1.14583,1.14568,1.14579,25,5,0,2021-11-15 06:45:00,1.145603333333334,1.1456029999999997,1.1457287499999995,16.016822866184874
307,1636958760,1.14579,1.14585,1.14577,1.14585,14,5,0,2021-11-15 06:46:00,1.1456333333333337,1.1456179999999996,1.1457295499999995,17.303761099319633
308,1636958820,1.1458599999999999,1.1458599999999999,1.1457600000000001,1.14583,17,6,0,2021-11-15 06:47:00,1.1456644444444448,1.1456324999999996,1.1457303499999996,18.498775172944764
309,1636958880,1.14583,1.14594,1.14582,1.14594,21,5,0,2021-11-15 06:48:00,1.145706666666667,1.1456524999999995,1.1457317499999995,20.284017078314854
310,1636958940,1.14595,1.14597,1.14594,1.14596,11,5,0,2021-11-15 06:49:00,1.1457500000000005,1.1456694999999995,1.1457330999999995,22.162663633505932
311,1636959000,1.14596,1.14599,1.14595,1.14598,7,6,0,2021-11-15 06:50:00,1.1458022222222228,1.1456854999999995,1.1457336999999996,24.05138145609535
312,1636959060,1.14597,1.14612,1.14596,1.14612,23,6,0,2021-11-15 06:51:00,1.1458688888888895,1.1457064999999995,1.1457355499999995,26.57348432608682
313,1636959120,1.14612,1.14614,1.14612,1.14614,14,6,0,2021-11-15 06:52:00,1.1459200000000007,1.1457299999999995,1.1457380499999996,29.012715426781142
314,1636959180,1.14612,1.14618,1.14612,1.14618,10,6,0,2021-11-15 06:53:00,1.1459766666666673,1.1457549999999996,1.1457406499999996,31.466584531009705
315,1636959240,1.14618,1.14618,1.14613,1.14618,11,6,0,2021-11-15 06:54:00,1.1460200000000007,1.1457879999999996,1.1457436499999996,33.74517727065051
316,1636959300,1.14615,1.14628,1.14615,1.14618,22,5,0,2021-11-15 06:55:00,1.1460566666666674,1.1458179999999998,1.1457465999999996,36.288345296346975
317,1636959360,1.14619,1.14622,1.14613,1.14618,19,5,0,2021-11-15 06:56:00,1.146095555555556,1.1458484999999998,1.1457495499999995,38.23882578882934
318,1636959420,1.14618,1.1461999999999999,1.14615,1.14619,7,5,0,2021-11-15 06:57:00,1.146123333333334,1.1458789999999999,1.1457527499999995,40.049986246134395
319,1636959480,1.14617,1.14622,1.14611,1.14613,25,5,0,2021-11-15 06:58:00,1.1461422222222228,1.145908,1.1457555999999995,40.87806064330041
320,1636959540,1.14613,1.14615,1.14596,1.14597,31,6,0,2021-11-15 06:59:00,1.1461411111111117,1.1459284999999997,1.1457577999999995,39.179257341990954
321,1636959600,1.14598,1.14617,1.14598,1.1461000000000001,41,5,0,2021-11-15 07:00:00,1.1461388888888895,1.1459549999999998,1.1457605499999994,37.78938311769241
322,1636959660,1.1461000000000001,1.14617,1.14609,1.14617,14,6,0,2021-11-15 07:01:00,1.146142222222223,1.1459879999999998,1.1457637999999994,36.498785623700904
323,1636959720,1.14618,1.14618,1.14612,1.14616,8,6,0,2021-11-15 07:02:00,1.1461400000000008,1.1460199999999996,1.1457670499999995,35.40380562052076
324,1636959780,1.14615,1.14617,1.14601,1.14601,20,5,0,2021-11-15 07:03:00,1.146121111111112,1.1460364999999997,1.1457696499999994,32.88665406476705
325,1636959840,1.14602,1.14611,1.14601,1.14611,10,6,0,2021-11-15 07:04:00,1.1461133333333344,1.1460584999999999,1.1457727499999995,30.549299048710033
326,1636959900,1.14612,1.14612,1.14605,1.14609,14,5,0,2021-11-15 07:05:00,1.1461033333333346,1.1460734999999997,1.1457752499999994,28.48589919026074
327,1636959960,1.14611,1.14611,1.14602,1.14602,10,6,0,2021-11-15 07:06:00,1.1460844444444456,1.1460819999999998,1.1457773499999993,26.736268824552248
328,1636960020,1.14603,1.14606,1.14601,1.14606,14,6,0,2021-11-15 07:07:00,1.146076666666668,1.1460934999999997,1.1457793499999993,25.245816858941566
329,1636960080,1.14605,1.14607,1.14605,1.14606,4,5,0,2021-11-15 07:08:00,1.146086666666668,1.1460994999999996,1.1457811999999994,23.705742560281774
330,1636960140,1.14607,1.14607,1.146,1.14601,10,5,0,2021-11-15 07:09:00,1.146076666666668,1.1461019999999997,1.1457824999999995,22.963794418641818
331,1636960200,1.14596,1.14597,1.1458599999999999,1.1459,26,5,0,2021-11-15 07:10:00,1.1460466666666678,1.1460979999999998,1.1457830499999995,23.709536965606734
332,1636960260,1.14591,1.14593,1.14579,1.14581,15,6,0,2021-11-15 07:11:00,1.146007777777779,1.1460825,1.1457825499999996,24.92969153640671
333,1636960320,1.14581,1.14582,1.14577,1.14578,8,7,0,2021-11-15 07:12:00,1.1459822222222236,1.1460644999999998,1.1457821499999996,26.20227961542159
334,1636960380,1.1457600000000001,1.14578,1.1457600000000001,1.14577,9,5,0,2021-11-15 07:13:00,1.1459444444444458,1.1460439999999996,1.1457819999999996,27.455381018582134
335,1636960440,1.14577,1.14579,1.14572,1.14578,14,5,0,2021-11-15 07:14:00,1.1459100000000013,1.1460239999999995,1.1457815999999996,28.900081261744983
336,1636960500,1.14577,1.14578,1.14571,1.14572,18,5,0,2021-11-15 07:15:00,1.145876666666668,1.1460009999999996,1.1457806999999995,30.31067513543578
337,1636960560,1.14573,1.14579,1.14568,1.14579,20,5,0,2021-11-15 07:16:00,1.145846666666668,1.1459814999999995,1.1457799499999997,31.827241280728742
338,1636960620,1.14578,1.14579,1.14571,1.14571,13,5,0,2021-11-15 07:17:00,1.1458077777777789,1.1459574999999995,1.1457790499999996,33.23548127278649
339,1636960680,1.14568,1.14574,1.1455899999999999,1.14562,28,5,0,2021-11-15 07:18:00,1.1457644444444455,1.1459319999999997,1.1457774499999998,35.26053607350044
340,1636960740,1.14562,1.14567,1.1456,1.14566,26,5,0,2021-11-15 07:19:00,1.1457377777777789,1.1459164999999998,1.1457759999999997,37.14094410273482
341,1636960800,1.14565,1.14567,1.14558,1.14558,29,6,0,2021-11-15 07:20:00,1.1457122222222234,1.1458904999999997,1.1457744499999996,38.99273077320883
342,1636960860,1.14557,1.14563,1.14555,1.14562,16,5,0,2021-11-15 07:21:00,1.1456944444444457,1.1458629999999996,1.1457730999999995,40.866789416315115
343,1636960920,1.14561,1.14563,1.1455899999999999,1.14561,8,5,0,2021-11-15 07:22:00,1.1456766666666678,1.1458354999999996,1.1457714999999995,42.60698672777096
344,1636960980,1.14561,1.14562,1.14555,1.14556,8,7,0,2021-11-15 07:23:00,1.1456522222222234,1.1458129999999995,1.1457699999999995,44.42917497993998
345,1636961040,1.14556,1.14562,1.14555,1.14561,9,6,0,2021-11-15 07:24:00,1.145640000000001,1.1457879999999996,1.1457692499999996,46.12120692838264
346,1636961100,1.14557,1.1455899999999999,1.14557,1.14557,10,5,0,2021-11-15 07:25:00,1.1456155555555565,1.1457619999999995,1.1457675499999995,47.69237945193654
347,1636961160,1.14556,1.14556,1.14548,1.14552,16,5,0,2021-11-15 07:26:00,1.1455944444444455,1.1457369999999996,1.1457653999999997,49.58229483535906
348,1636961220,1.14552,1.14556,1.14552,1.14552,8,6,0,2021-11-15 07:27:00,1.1455833333333343,1.1457099999999998,1.1457632499999997,51.33721626282283
349,1636961280,1.14553,1.14556,1.14552,1.14556,3,6,0,2021-11-15 07:28:00,1.1455722222222233,1.1456849999999998,1.1457612999999995,52.966786159753475
350,1636961340,1.14557,1.14564,1.14557,1.14562,13,6,0,2021-11-15 07:29:00,1.1455766666666678,1.1456654999999998,1.1457601999999998,52.32021236799106
351,1636961400,1.14562,1.14568,1.14562,1.14567,10,5,0,2021-11-15 07:30:00,1.145582222222223,1.1456539999999997,1.1457592499999998,50.840957942282685
352,1636961460,1.14567,1.14567,1.14562,1.14564,11,5,0,2021-11-15 07:31:00,1.1455855555555565,1.1456454999999997,1.1457580499999995,49.46736454698206
353,1636961520,1.14565,1.14565,1.14557,1.14557,13,5,0,2021-11-15 07:32:00,1.1455866666666674,1.1456349999999997,1.1457565999999995,48.73057623749828
354,1636961580,1.14557,1.14557,1.14552,1.14553,11,5,0,2021-11-15 07:33:00,1.1455777777777787,1.1456229999999998,1.1457547999999995,48.50777978947847
355,1636961640,1.14552,1.14555,1.14547,1.14552,21,5,0,2021-11-15 07:34:00,1.1455722222222233,1.14561,1.1457535999999997,48.69944779757617
356,1636961700,1.14552,1.14558,1.14547,1.14548,13,5,0,2021-11-15 07:35:00,1.1455677777777789,1.145598,1.1457519499999995,48.20605351304098
357,1636961760,1.14548,1.14551,1.14545,1.14545,14,5,0,2021-11-15 07:36:00,1.145560000000001,1.1455809999999997,1.1457502499999996,47.9255452647576
358,1636961820,1.14545,1.1454900000000001,1.14545,1.1454900000000001,5,6,0,2021-11-15 07:37:00,1.1455522222222234,1.1455699999999998,1.1457489499999995,47.665073319923046
359,1636961880,1.14548,1.1454900000000001,1.14542,1.14546,16,6,0,2021-11-15 07:38:00,1.1455344444444455,1.1455619999999995,1.1457473999999996,47.698571844059934
360,1636961940,1.14548,1.1455,1.14545,1.14548,9,6,0,2021-11-15 07:39:00,1.1455133333333345,1.1455529999999996,1.1457460499999996,47.47325646711858
361,1636962000,1.1454900000000001,1.1454900000000001,1.14542,1.14542,14,5,0,2021-11-15 07:40:00,1.14548888888889,1.1455449999999998,1.1457437499999996,47.551652130883845
